Student Country,Topic,Subtopic,Keywords,Type of Answer
1,7,15,160,1
1,7,15,160,0
2,7,15,160,0
1,7,15,160,0
1,7,15,160,1
1,7,15,160,0
1,7,15,160,1
1,7,15,160,0
3,4,0,300,0
2,4,0,300,0
4,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
2,4,0,300,0
3,4,0,300,0
2,4,0,300,0
5,4,0,300,0
3,4,0,303,1
3,4,0,303,0
3,4,0,303,1
3,4,0,303,1
3,4,0,303,0
3,4,0,303,0
3,4,0,303,0
3,4,0,303,0
3,4,0,303,0
3,4,0,303,1
2,4,0,303,0
3,4,0,303,1
1,4,0,303,1
5,4,0,303,0
5,4,0,303,0
3,4,0,301,1
4,4,0,301,1
3,4,0,301,1
3,4,0,301,0
3,4,0,301,1
3,4,0,301,0
3,4,0,301,0
3,4,0,301,1
3,4,0,301,1
3,4,0,301,0
3,4,0,301,0
2,4,0,301,0
3,4,0,301,0
1,4,0,301,1
4,4,0,300,1
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
2,4,0,300,0
5,4,0,300,0
5,4,0,303,1
5,4,0,303,1
5,4,0,303,1
5,4,0,303,0
3,4,0,312,1
3,4,0,312,1
1,4,0,312,0
3,4,0,312,0
3,4,0,312,0
3,4,0,312,0
3,4,0,312,1
3,4,0,312,0
3,4,0,312,0
3,4,0,312,1
3,4,0,312,0
3,4,0,312,0
3,4,0,312,1
3,4,0,312,0
5,4,0,312,1
3,4,0,300,1
1,4,0,300,0
4,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
5,4,0,300,0
5,4,0,300,0
3,4,0,312,1
3,4,0,312,1
3,4,0,312,0
2,4,0,312,1
1,4,0,312,1
3,4,0,312,1
3,4,0,312,1
3,4,0,312,0
3,4,0,312,0
3,4,0,312,0
3,4,0,312,1
3,4,0,312,0
3,4,0,312,1
3,4,0,312,0
3,4,0,312,1
3,4,0,312,1
3,4,0,312,1
2,4,0,312,1
1,4,0,312,1
1,4,0,312,0
5,4,0,312,1
5,4,0,312,0
3,4,0,181,1
3,4,0,181,0
3,4,0,181,0
3,4,0,181,1
4,4,0,181,1
3,4,0,181,0
3,4,0,181,0
3,4,0,181,0
3,4,0,181,1
3,4,0,181,0
3,4,0,181,1
3,4,0,181,1
3,4,0,181,0
3,4,0,181,0
2,4,0,181,0
1,4,0,181,1
2,4,0,181,1
5,4,0,181,0
5,4,0,181,0
3,4,0,300,0
2,4,0,300,0
2,4,0,300,0
2,4,0,300,0
2,4,0,300,0
1,4,0,300,1
4,4,0,300,0
4,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
2,4,0,300,0
1,4,0,300,1
1,4,0,300,1
2,4,0,300,0
5,4,0,300,0
5,4,0,300,0
5,4,0,300,0
5,4,0,300,0
5,4,0,300,1
5,4,0,300,0
5,4,0,101,0
5,4,0,101,0
5,4,0,101,0
5,4,0,300,1
5,4,0,300,0
5,4,0,300,1
3,9,17,207,0
3,9,17,207,0
3,9,17,207,0
1,9,17,207,1
1,9,17,207,0
3,9,17,222,0
1,9,17,222,1
3,9,17,222,1
3,9,17,221,1
3,9,17,221,1
3,9,17,221,0
1,9,17,221,1
1,9,17,221,0
3,9,17,221,0
3,9,17,221,1
3,2,5,163,0
3,2,5,163,1
3,2,5,163,0
3,2,5,163,1
3,2,5,163,1
3,2,5,163,0
3,2,5,163,0
3,2,5,163,1
3,2,5,163,0
3,2,5,163,0
3,2,5,293,0
3,2,5,163,0
2,2,5,163,1
3,2,5,163,1
3,2,5,163,1
3,2,5,98,0
3,2,5,98,1
3,2,5,98,0
2,2,5,163,1
7,2,5,163,1
3,2,5,163,1
3,2,5,163,1
2,2,5,163,0
3,2,5,163,0
3,7,8,52,0
2,7,8,52,0
3,7,8,52,0
1,7,8,52,1
1,7,8,52,1
3,7,8,52,1
3,7,8,52,0
3,7,8,52,0
3,7,8,52,0
3,7,8,52,1
3,7,8,52,0
3,7,8,52,1
1,7,8,52,1
2,7,8,52,1
3,7,8,52,1
3,7,8,52,1
3,7,8,52,0
1,7,8,52,1
3,7,8,52,1
3,7,8,76,0
1,7,8,76,1
3,7,8,76,1
1,7,8,76,1
3,7,8,76,1
1,7,8,76,1
3,9,17,222,1
3,9,17,222,0
1,9,17,222,0
3,9,17,224,0
3,9,17,224,0
3,9,17,224,0
3,9,17,284,1
3,9,17,284,0
3,9,17,284,0
1,9,17,284,1
1,9,17,284,1
1,9,17,284,0
3,9,17,284,0
2,9,17,284,0
3,9,17,284,1
3,9,17,284,0
3,9,17,284,1
1,9,17,284,1
1,9,17,284,0
3,9,17,284,0
3,9,17,284,1
1,9,17,284,1
3,9,17,284,0
3,9,17,284,1
3,9,17,284,1
3,9,17,155,0
3,9,17,155,1
1,9,17,155,1
3,9,17,154,0
3,9,17,154,1
3,9,17,154,1
3,9,17,154,0
1,9,17,154,1
3,9,17,314,1
3,9,17,314,0
3,9,17,314,1
3,9,17,314,0
3,9,17,315,0
3,9,17,315,0
2,2,5,293,1
3,2,5,293,0
3,2,5,293,1
3,2,5,293,0
3,2,5,293,0
7,2,5,293,0
3,2,5,124,0
7,2,5,124,1
3,2,5,124,1
3,2,5,29,0
3,2,5,163,0
2,3,19,103,0
3,3,19,103,0
2,3,19,103,1
2,3,19,103,1
2,3,19,257,0
2,3,19,257,0
2,3,19,257,0
2,3,19,257,0
2,3,19,121,0
2,3,19,121,0
2,3,19,121,0
2,3,19,121,0
3,3,19,121,0
2,3,19,121,0
2,3,19,121,1
2,3,19,121,0
2,3,19,121,1
2,3,19,121,0
2,3,19,66,0
2,3,19,66,0
2,3,19,66,0
3,3,19,66,0
2,3,19,66,0
2,3,19,66,1
2,3,19,66,1
1,3,19,66,0
3,3,19,66,1
2,3,19,290,0
2,3,19,290,0
2,3,19,290,0
2,3,19,290,1
3,3,19,290,0
3,3,19,290,1
2,3,19,290,1
2,3,19,291,0
2,3,19,291,1
2,3,19,291,0
2,3,19,291,0
3,3,19,291,0
3,3,19,291,0
3,3,19,291,1
2,3,19,291,1
2,3,19,291,1
2,3,19,107,0
2,3,19,107,0
2,3,19,107,0
2,3,19,107,1
2,3,19,107,1
3,3,19,107,1
2,3,19,105,0
3,3,19,105,1
2,3,19,65,1
3,3,19,65,1
3,3,19,65,1
2,3,19,122,0
3,3,19,122,0
2,3,19,104,0
2,3,19,104,0
2,3,19,104,0
2,3,19,104,0
3,3,19,104,0
2,3,19,104,0
2,3,19,104,0
2,3,19,291,0
2,3,19,291,0
2,3,19,291,1
2,3,19,291,0
2,3,19,291,0
3,3,19,291,0
2,3,19,291,0
2,3,19,291,0
1,3,19,291,0
2,3,19,291,0
2,3,19,291,0
3,3,19,291,1
2,3,19,103,1
3,3,19,103,1
3,3,19,103,1
3,2,5,163,0
7,2,5,163,1
3,2,5,163,1
3,2,5,163,1
3,2,5,163,0
3,2,5,163,1
3,2,5,163,0
3,2,5,163,0
3,2,5,163,1
3,2,5,163,1
3,2,5,163,0
3,2,5,163,0
3,2,5,163,0
3,2,5,163,1
3,2,5,163,1
3,2,5,163,0
3,2,5,293,1
3,2,5,293,1
2,2,5,293,1
7,2,5,293,0
3,2,5,19,0
3,2,5,19,0
7,2,5,19,0
3,2,5,19,0
3,2,5,19,1
3,2,5,163,0
2,3,19,120,0
2,3,19,120,0
2,3,19,120,0
2,3,19,120,0
2,3,19,120,0
2,3,19,120,0
3,3,19,120,1
3,3,19,120,0
2,3,19,120,0
3,3,19,257,1
3,9,17,206,1
3,9,17,208,1
1,9,17,208,1
1,9,17,208,0
3,9,17,208,0
2,3,19,208,0
2,3,19,208,0
2,3,19,208,0
2,3,19,208,0
2,3,19,208,0
2,3,19,208,1
0,7,14,135,1
0,7,14,135,0
3,7,14,135,1
3,7,14,135,1
1,7,14,135,0
3,7,14,135,0
3,7,14,135,1
3,7,14,135,0
2,7,14,135,1
1,7,14,135,0
1,7,14,135,1
1,7,14,135,1
3,7,14,132,1
1,7,14,132,1
1,7,14,132,1
3,7,14,132,1
3,7,14,132,0
2,7,14,132,0
2,7,14,132,1
1,7,14,132,1
1,7,14,132,0
3,11,6,72,0
2,11,6,72,1
1,11,6,72,0
3,11,6,72,0
3,11,6,72,1
3,11,6,72,1
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
1,11,6,72,0
1,11,6,72,1
1,11,6,72,0
1,11,6,72,0
1,11,6,72,0
2,11,6,72,0
1,11,6,72,1
3,11,6,72,1
3,11,6,72,1
3,11,6,72,1
3,11,6,72,0
3,11,6,72,0
1,11,6,72,1
1,11,6,72,1
1,11,6,72,0
2,11,6,72,1
1,11,6,72,1
3,11,6,72,0
3,11,6,72,1
3,11,6,72,1
3,11,6,72,0
3,11,6,72,0
1,11,6,72,0
1,11,6,72,0
1,11,6,72,0
1,11,6,72,0
1,11,6,72,0
2,11,6,72,1
1,11,6,72,1
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
1,11,6,72,0
1,11,6,72,1
1,11,6,72,1
1,11,6,72,0
2,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
1,11,6,72,0
1,11,6,72,1
1,11,6,72,1
1,11,6,72,0
2,11,6,72,1
1,11,6,72,1
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,0
1,11,6,72,1
1,11,6,72,0
1,11,6,72,0
1,11,6,72,0
1,11,6,238,1
3,11,6,238,0
3,11,6,238,1
3,11,6,238,0
3,11,6,238,1
3,11,6,238,0
3,11,6,238,0
1,11,6,238,0
1,11,6,238,0
1,11,6,238,0
1,11,6,238,0
1,11,6,238,1
3,11,6,238,0
3,11,6,238,0
3,11,6,238,1
3,11,6,238,0
3,11,6,238,0
3,11,6,238,0
3,11,6,238,0
2,5,10,56,1
3,5,10,56,1
3,5,10,238,0
0,5,10,238,0
0,5,10,35,0
2,5,10,35,1
3,5,10,35,1
2,5,10,35,0
2,5,10,35,1
3,5,10,309,0
0,5,10,309,0
2,5,10,309,1
3,5,10,309,0
0,5,10,309,1
3,5,10,309,1
0,7,14,136,1
3,7,14,136,1
3,7,14,136,0
3,7,14,136,1
3,7,14,136,0
3,7,14,136,0
3,7,14,136,1
3,7,14,136,1
3,7,14,136,0
3,7,14,136,0
2,7,14,136,1
1,7,14,136,0
3,7,14,136,0
1,7,14,136,0
1,7,14,136,0
1,7,14,136,0
1,7,14,132,0
1,7,14,132,1
1,7,14,132,0
3,7,14,132,0
3,7,14,132,1
3,7,14,132,1
3,7,14,132,1
3,7,14,132,1
3,7,14,132,1
3,7,14,132,1
1,7,14,132,0
1,7,14,132,1
1,7,14,132,0
1,7,14,132,1
3,7,14,132,0
1,7,14,132,1
3,7,14,132,1
3,7,14,132,1
3,7,14,132,1
1,7,14,132,1
5,7,14,132,1
0,7,14,311,1
2,7,14,311,0
3,7,14,311,0
3,7,14,311,1
1,7,14,311,1
1,7,14,311,0
1,7,14,311,1
3,7,14,311,1
3,7,14,311,1
3,7,14,311,1
2,7,14,311,1
2,7,14,311,1
2,7,14,311,1
3,7,14,311,1
1,7,14,311,1
1,7,14,311,1
0,7,14,311,0
0,7,14,311,1
3,7,14,311,1
1,7,14,311,1
1,7,14,311,0
1,7,14,311,1
1,7,14,311,0
3,7,14,311,0
3,7,14,311,1
3,7,14,311,1
3,7,14,311,1
3,7,14,311,1
1,7,14,311,1
1,7,14,311,0
5,7,14,311,1
3,9,13,169,0
3,9,13,169,1
2,9,13,169,0
3,9,13,169,1
3,9,13,169,1
3,9,13,169,0
2,9,13,169,0
3,9,13,169,0
2,9,13,169,0
3,9,13,169,1
3,9,17,169,0
3,9,17,169,0
3,9,17,169,0
3,9,17,169,0
0,7,14,134,1
1,7,14,134,1
1,7,14,134,1
3,9,13,298,1
1,9,17,298,0
1,9,17,298,0
3,9,17,298,1
3,9,17,298,1
3,9,17,298,0
3,9,17,298,1
1,9,17,298,1
2,9,13,100,0
3,9,13,100,0
3,11,12,157,1
3,11,12,157,0
3,11,12,157,0
1,11,12,157,0
3,11,12,157,1
3,11,12,157,1
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
3,3,19,103,1
2,3,19,103,0
2,3,19,103,1
2,3,19,103,0
2,3,19,103,1
1,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
3,3,19,103,1
2,3,19,103,0
2,3,19,103,1
2,3,19,103,1
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
2,3,19,103,0
3,3,19,103,0
2,3,19,103,0
2,3,19,103,1
2,3,19,103,1
1,3,19,103,0
2,3,19,257,0
2,3,19,257,0
2,3,19,257,0
2,3,19,257,1
1,3,19,257,0
2,3,19,103,0
3,3,19,103,1
3,3,19,103,0
2,3,19,103,1
3,9,13,169,0
3,9,13,169,0
3,9,13,169,0
3,9,13,169,0
2,9,13,169,0
2,9,17,208,0
3,9,17,208,1
3,9,17,208,0
3,9,17,208,0
3,9,17,208,1
2,9,17,208,0
3,9,17,208,0
1,9,17,208,0
1,9,17,208,1
3,9,17,223,1
3,9,17,223,0
1,9,17,223,1
1,9,17,223,1
3,9,13,335,0
3,9,13,335,0
3,9,17,220,0
3,9,17,220,1
3,9,17,220,0
3,9,17,225,0
3,9,17,225,0
3,9,17,225,0
1,9,17,225,0
1,9,17,225,0
1,9,17,225,1
3,9,17,225,1
3,9,17,225,1
1,9,17,225,0
3,9,17,225,0
3,9,17,225,1
3,9,17,225,0
3,9,17,225,0
3,9,17,225,1
1,9,17,225,1
1,9,17,225,1
3,9,17,225,0
1,9,17,225,0
2,9,13,170,1
3,9,13,299,0
3,3,19,103,1
3,3,19,258,1
3,3,19,258,0
3,3,19,258,1
1,1,2,129,0
1,1,2,129,0
3,1,2,129,1
3,1,2,129,0
3,9,17,225,1
3,9,17,225,1
3,9,17,225,0
3,9,17,225,0
1,9,17,225,0
1,9,17,225,0
3,1,2,87,1
3,1,2,42,1
3,1,2,42,0
3,1,2,42,1
3,1,2,42,0
1,1,2,42,0
1,1,2,42,0
3,1,2,42,1
3,1,2,42,1
2,1,2,42,0
3,3,19,291,1
3,3,19,107,1
3,3,19,257,0
3,3,19,103,1
3,3,19,103,1
3,3,19,257,1
3,3,19,257,0
3,3,19,183,0
3,3,19,103,0
3,3,19,107,1
3,3,19,107,1
3,8,18,107,0
3,8,18,107,0
3,8,18,107,0
0,8,18,107,0
0,8,18,107,0
3,8,18,107,0
3,8,18,107,0
2,8,18,107,1
3,8,18,107,0
1,8,18,107,0
1,8,18,107,1
1,8,18,107,1
3,8,18,107,1
3,8,18,107,1
3,8,18,107,1
3,8,18,107,0
3,8,18,107,1
3,8,18,107,0
3,8,18,107,0
0,8,18,107,0
1,8,18,107,1
3,8,18,107,1
3,8,18,107,0
3,8,18,107,1
3,8,18,107,1
2,8,18,107,1
2,8,18,107,0
2,8,18,107,0
3,8,18,107,1
3,8,18,107,0
3,8,18,107,0
3,8,18,107,0
1,8,18,107,1
1,8,18,107,1
2,8,18,107,1
3,8,18,107,1
3,8,18,213,0
0,8,18,213,1
1,8,18,213,1
1,8,18,213,1
3,8,18,213,1
2,8,18,213,0
3,8,18,213,0
3,8,18,213,0
3,8,18,213,0
3,8,18,213,0
3,8,18,213,0
3,8,18,213,0
3,8,18,212,0
3,8,18,212,0
3,8,18,212,0
1,8,18,212,1
3,8,18,212,0
2,8,18,212,0
3,8,18,212,1
3,8,18,212,0
3,8,18,212,0
3,8,18,212,0
1,8,18,212,1
1,8,18,212,0
3,8,18,212,0
3,8,18,212,0
2,8,18,212,0
2,8,18,212,0
2,8,18,212,0
3,8,18,212,0
3,8,18,212,0
0,8,18,212,0
0,8,18,212,0
0,8,18,212,0
3,8,18,212,0
3,8,18,212,0
2,8,18,212,0
2,8,18,212,0
3,8,18,212,1
3,8,18,212,0
3,8,18,212,0
0,8,18,212,0
0,8,18,212,0
1,8,18,212,0
3,8,18,212,0
3,8,18,212,0
3,8,18,212,0
0,8,18,212,0
1,8,18,212,1
1,8,18,212,0
1,8,18,212,0
3,8,18,212,1
2,8,18,212,1
2,8,18,212,0
2,8,18,212,0
2,8,18,212,0
3,8,18,212,0
1,8,18,156,1
3,8,18,156,1
3,8,18,156,0
2,8,18,156,1
2,8,18,156,0
3,8,18,156,1
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
0,8,18,250,1
0,8,18,250,0
2,8,18,250,0
3,8,18,250,1
3,8,18,250,0
3,8,18,250,1
0,8,18,250,1
0,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
2,8,18,250,0
2,8,18,250,0
2,8,18,250,0
2,8,18,250,0
2,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,1
0,8,18,250,1
0,8,18,250,1
3,8,18,250,1
2,8,18,250,1
3,8,18,250,0
3,8,18,250,0
3,8,18,250,1
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
0,8,18,250,1
1,8,18,250,0
3,8,18,250,1
2,8,18,250,1
3,8,18,250,0
0,8,18,250,0
1,8,18,250,1
1,8,18,250,0
3,8,18,250,0
3,8,18,250,1
2,8,18,250,1
2,8,18,250,0
3,8,18,250,1
0,8,18,250,1
1,8,18,250,1
3,8,18,250,1
3,8,18,250,0
2,8,18,250,0
3,8,18,250,1
3,8,18,212,0
0,8,18,212,1
0,8,18,212,1
0,8,18,212,1
1,8,18,212,1
1,8,18,212,0
3,8,18,212,1
2,8,18,212,0
3,8,18,212,1
0,8,18,212,0
0,8,18,212,1
0,8,18,212,0
3,8,18,212,0
2,8,18,212,1
2,8,18,212,0
3,8,18,212,1
3,8,18,212,0
3,8,18,212,0
3,8,18,212,1
0,8,18,212,1
1,8,18,212,0
1,8,18,212,0
1,8,18,212,0
3,8,18,212,1
2,8,18,212,0
3,8,18,212,1
3,8,18,212,0
3,8,18,212,0
3,8,18,212,0
3,8,18,212,0
0,8,18,212,0
0,8,18,212,0
0,8,18,212,0
3,8,18,212,0
3,8,18,212,1
3,8,18,212,1
3,8,18,212,1
0,8,18,249,0
1,8,18,249,1
1,8,18,249,1
2,8,18,249,1
3,8,18,249,0
3,8,18,249,0
3,8,18,249,0
3,8,18,249,0
3,8,18,249,0
2,8,18,249,1
2,8,18,249,0
3,8,18,249,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
0,8,18,250,0
1,8,18,250,1
1,8,18,250,0
3,8,18,250,1
2,8,18,250,1
2,8,18,250,0
3,8,18,250,0
3,8,18,250,0
0,8,18,250,1
1,8,18,250,0
1,8,18,250,0
1,8,18,250,0
2,8,18,250,1
2,8,18,250,0
2,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,0
3,8,18,250,1
3,8,18,250,0
0,8,18,250,1
1,8,18,250,1
2,8,18,250,1
2,8,18,250,0
3,8,18,250,1
3,8,18,211,0
0,8,18,211,1
3,8,18,211,1
3,8,18,211,1
3,8,18,211,0
2,8,18,211,0
3,8,18,211,1
3,8,18,211,0
3,8,18,211,1
0,8,18,211,0
1,8,18,211,1
1,8,18,211,1
2,8,18,211,1
2,8,18,211,0
3,8,18,211,0
3,8,18,211,0
3,8,18,211,0
1,8,18,211,1
2,8,18,211,0
3,8,18,211,0
3,8,18,211,0
0,8,18,211,0
1,8,18,211,0
3,8,18,211,0
3,8,18,211,0
3,8,18,211,0
1,8,18,211,0
3,8,18,211,0
3,8,18,211,0
2,8,18,211,1
2,8,18,211,0
3,8,18,211,1
3,8,18,211,1
3,8,18,211,0
0,8,18,211,0
3,8,18,211,0
3,8,18,211,0
0,8,18,211,1
1,8,18,211,1
1,8,18,211,0
2,8,18,211,1
3,8,18,211,0
3,8,18,211,0
0,8,18,211,0
1,8,18,211,1
3,8,18,211,1
3,8,18,211,1
2,8,18,211,1
2,8,18,211,0
3,3,4,354,0
1,3,4,354,0
3,6,11,143,1
3,6,11,143,1
3,6,11,143,1
3,6,11,143,1
2,12,21,143,1
2,12,21,143,0
2,12,21,143,0
0,12,21,360,1
2,12,21,360,0
2,12,21,360,1
3,12,21,360,1
2,12,21,320,1
3,12,21,320,1
0,12,21,320,0
2,12,21,320,0
3,12,21,320,1
2,12,21,320,0
0,12,21,320,1
0,12,21,320,1
2,12,21,320,0
2,12,21,320,0
2,12,21,320,1
2,12,21,320,1
2,12,21,320,1
2,12,21,320,1
3,12,21,320,1
3,12,21,320,1
2,12,21,320,1
3,12,21,320,1
2,12,21,320,1
3,12,21,320,0
2,12,21,320,0
3,12,21,320,0
0,12,21,320,1
2,12,21,320,0
2,12,21,320,1
3,12,21,320,0
3,12,21,320,1
0,12,21,320,1
2,12,21,320,0
3,12,21,320,1
3,12,21,320,1
0,12,21,320,1
3,12,21,320,1
2,12,21,320,1
3,12,21,320,0
3,6,3,64,1
3,6,3,64,0
3,6,3,111,1
3,6,3,0,1
3,6,3,0,1
3,6,3,112,1
3,6,3,10,1
3,6,3,10,1
3,6,3,10,0
3,6,3,10,0
3,6,3,113,1
3,6,3,113,1
3,6,3,361,1
3,6,3,361,0
3,6,3,361,1
3,9,17,225,1
1,9,17,225,1
1,9,17,225,0
1,9,17,225,1
0,13,22,203,1
3,13,22,203,1
3,13,22,203,1
0,8,18,203,1
0,8,18,203,1
1,8,18,203,1
2,8,18,203,1
2,8,18,203,0
3,8,18,203,1
2,8,18,203,1
2,8,18,203,0
2,8,18,203,0
3,8,18,203,1
0,8,18,249,1
1,8,18,249,0
3,8,18,249,0
1,8,18,211,0
1,8,18,211,0
2,8,18,211,1
3,3,4,346,1
3,3,4,348,1
1,3,4,348,0
3,3,4,102,0
3,3,19,107,0
3,3,19,103,0
3,3,19,291,1
3,9,17,357,1
1,9,17,357,0
1,9,17,357,0
1,9,17,357,0
1,9,17,357,0
2,6,7,150,1
0,8,18,211,0
0,8,18,211,1
1,8,18,211,0
3,8,18,211,1
3,8,18,211,1
3,8,18,211,1
2,8,18,211,1
2,8,18,211,0
2,8,18,211,0
0,8,18,211,1
0,8,18,211,1
1,8,18,211,0
3,8,18,211,1
2,8,18,211,1
2,8,18,211,0
1,1,2,259,0
1,1,2,259,1
1,1,2,9,0
1,1,2,9,1
1,1,2,9,0
1,1,2,216,1
1,1,2,216,1
1,1,2,216,1
1,1,2,216,0
1,1,2,216,1
1,1,2,216,1
1,1,2,216,1
1,1,2,210,1
1,1,2,210,1
1,1,2,45,0
1,1,2,45,1
1,1,2,127,1
1,1,2,216,1
1,1,2,216,1
1,1,2,216,0
1,1,2,216,0
1,1,2,127,1
1,1,2,216,0
1,4,0,265,0
1,4,0,166,1
1,4,0,302,0
